   1.0000000000000000E-003  -5.3517134298001964E-002
   1.8206896551724139E-002  -1.0902714622831447E-002
   3.5413793103448277E-002   3.1255621292539296E-002
   5.2620689655172415E-002   7.2688908135216737E-002
   6.9827586206896552E-002  0.11319691404062808     
   8.7034482758620690E-002  0.15262149261538843     
  0.10424137931034483       0.19083423918680853     
  0.12144827586206897       0.22772903905995706     
  0.13865517241379310       0.26321697431525581     
  0.15586206896551724       0.29722257860968548     
  0.17306896551724138       0.32968095245310425     
  0.19027586206896552       0.36053547327861946     
  0.20748275862068966       0.38973594205910100     
  0.22468965517241379       0.41723706527345417     
  0.24189655172413793       0.44299720347967109     
  0.25910344827586207       0.46697733725210266     
  0.27631034482758621       0.48914021352213949     
  0.29351724137931035       0.50944964344261834     
  0.31072413793103448       0.52786992844925362     
  0.32793103448275862       0.54436539518069482     
  0.34513793103448276       0.55890002291364094     
  0.36234482758620690       0.57143714951651126     
  0.37955172413793103       0.58193924383573825     
  0.39675862068965517       0.59036773403398657     
  0.41396551724137931       0.59668288277994963     
  0.43117241379310345       0.60084370139623999     
  0.44837931034482759       0.60280789613672181     
  0.46558620689655172       0.60253184070900079     
  0.48279310344827586       0.59997056999563680     
  0.50000000000000000       0.59507779066996735     
